,Game,Team,TOI,CF,CA,CF%,FF,FA,FF%,SF,SA,SF%,GF,GA,GF%,xGF,xGA,xGF%,SCF,SCA,SCF%,SCGF,SCGA,SCGF%,HDCF,HDCA,HDCF%,HDGF,HDGA,HDGF%,MDCF,MDCA,MDCF%,MDGF,MDGA,MDGF%,LDCF,LDCA,LDCF%,LDGF,LDGA,LDGF%,On-Ice SH%,On-Ice SV%,PDO,Off. Zone Starts,Neu. Zone Starts,Def. Zone Starts,On The Fly Starts,Off. Zone Start %,Off. Zone Faceoffs,Neu. Zone Faceoffs,Def. Zone Faceoffs,Off. Zone Faceoff %,id,fullName
37,2020-02-06 VAN at MIN,VAN,57.533333333333,58,65,47.15,38,51,42.7,24,37,39.34,1,4,20.0,2.07,2.67,43.64,25,26,49.02,1,3,25.0,9,13,40.91,0,2,0.00,16,13,55.17,1,1,50.00,26,31,45.61,0,1,0.00,4.17,89.19,0.934,0,4,0,0,-,17,17,21,44.74,8473575,Semyon Varlamov
38,2020-02-08 CGY at VAN,VAN,59.35,65,52,55.56,46,42,52.27,27,31,46.55,2,5,28.57,2.4,3.28,42.3,29,25,53.7,2,2,50.0,7,13,35.0,1,1,50.00,22,12,64.71,1,1,50.00,34,25,57.63,0,3,0.00,7.41,83.87,0.913,0,4,0,0,-,17,18,17,50.0,8473575,Semyon Varlamov
39,2020-02-10 NSH at VAN,VAN,59.95,52,67,43.7,39,54,41.94,32,38,45.71,6,2,75.0,2.19,3.2,40.63,30,34,46.88,5,2,71.43,9,9,50.0,3,2,60.00,21,25,45.65,2,0,100.00,18,32,36.0,1,0,100.00,18.75,94.74,1.135,1,3,0,0,100.00,19,18,29,39.58,8473575,Semyon Varlamov
40,2020-02-12 CHI at VAN,VAN,59.716666666667,37,78,32.17,28,62,31.11,20,49,28.99,3,0,100.0,2.04,4.43,31.5,23,43,34.85,2,0,100.0,8,17,32.0,2,0,100.00,15,26,36.59,0,0,-,9,33,21.43,0,0,-,15.0,100.0,1.15,1,3,0,0,100.00,15,11,33,31.25,8473575,Semyon Varlamov
41,2020-02-19 MIN at VAN,VAN,64.633333333333,63,58,52.07,43,37,53.75,34,28,54.84,3,3,50.0,3.02,2.35,56.28,37,26,58.73,3,3,50.0,14,13,51.85,1,2,33.33,23,13,63.89,2,1,66.67,23,24,48.94,0,0,-,8.82,89.29,0.981,1,4,0,0,100.00,18,21,15,54.55,8473575,Semyon Varlamov
42,2020-02-22 BOS at VAN,VAN,58.2,55,67,45.08,49,49,50.0,34,37,47.89,9,3,75.0,4.06,2.46,62.32,32,26,55.17,7,2,77.78,16,6,72.73,4,2,66.67,16,20,44.44,3,0,100.00,20,34,37.04,2,1,66.67,26.47,91.89,1.184,1,3,0,0,100.00,13,24,27,32.5,8473575,Semyon Varlamov
43,2021-01-14 CGY at WPG,CGY,61.3,48,57,45.71,34,39,46.58,26,34,43.33,3,4,42.86,1.74,2.85,37.91,21,30,41.18,3,3,50.0,6,10,37.5,1,1,50.00,15,20,42.86,2,2,50.00,24,27,47.06,0,1,0.00,11.54,88.24,0.998,0,4,0,0,-,16,16,23,41.03,8473575,Semyon Varlamov
44,2021-01-16 VAN at CGY,CGY,59.983333333333,62,54,53.45,51,40,56.04,35,32,52.24,3,0,100.0,3.26,1.95,62.53,31,23,57.41,3,0,100.0,9,4,69.23,2,0,100.00,22,19,53.66,1,0,100.00,29,26,52.73,0,0,-,8.57,100.0,1.086,1,3,0,0,100.00,28,9,23,54.9,8473575,Semyon Varlamov
45,2021-01-18 VAN at CGY,CGY,59.733333333333,54,47,53.47,42,39,51.85,30,27,52.63,5,2,71.43,4.61,2.38,65.96,31,21,59.62,3,1,75.0,11,8,57.89,3,0,100.00,20,13,60.61,0,1,0.00,20,22,47.62,1,1,50.00,16.67,92.59,1.093,2,3,0,0,100.00,16,15,18,47.06,8473575,Semyon Varlamov
46,2021-01-24 TOR at CGY,CGY,57.816666666667,59,44,57.28,44,42,51.16,29,32,47.54,2,3,40.0,3.34,2.8,54.39,33,25,56.9,2,2,50.0,15,15,50.0,2,2,50.00,18,10,64.29,0,0,-,25,17,59.52,0,1,0.00,6.9,90.63,0.975,2,3,0,0,100.00,19,14,14,57.58,8473575,Semyon Varlamov
47,2021-01-26 TOR at CGY,CGY,58.35,51,38,57.3,41,29,58.57,25,21,54.35,3,4,42.86,2.68,2.04,56.79,29,23,55.77,3,4,42.86,12,9,57.14,1,1,50.00,17,14,54.84,2,3,40.00,20,15,57.14,0,0,-,12.0,80.95,0.93,0,3,0,0,-,15,23,17,46.88,8473575,Semyon Varlamov
48,2021-01-30 CGY at MTL,CGY,59.933333333333,46,75,38.02,37,53,41.11,32,37,46.38,2,0,100.0,2.92,3.8,43.46,24,50,32.43,1,0,100.0,5,20,20.0,0,0,-,19,30,38.78,1,0,100.00,20,22,47.62,1,0,100.00,6.25,100.0,1.063,1,3,0,0,100.00,20,16,25,44.44,8473575,Semyon Varlamov
49,2021-02-01 CGY at WPG,CGY,65.0,60,51,54.05,48,38,55.81,28,28,50.0,3,3,50.0,3.4,1.95,63.59,34,27,55.74,2,1,66.67,20,9,68.97,2,1,66.67,14,18,43.75,0,0,-,22,22,50.0,0,2,0.00,10.71,89.29,1.0,0,4,0,0,-,11,14,13,45.83,8473575,Semyon Varlamov
50,2021-02-04 CGY at WPG,CGY,58.816666666667,49,45,52.13,36,37,49.32,24,26,48.0,1,3,25.0,2.44,1.68,59.22,23,21,52.27,1,3,25.0,10,6,62.5,1,3,25.00,13,15,46.43,0,0,-,21,23,47.73,0,0,-,4.17,88.46,0.926,0,4,0,0,-,14,13,17,45.16,8473575,Semyon Varlamov
51,2021-02-06 EDM at CGY,CGY,60.0,46,64,41.82,37,46,44.58,28,32,46.67,6,4,60.0,2.24,2.8,44.39,20,25,44.44,5,4,55.56,6,10,37.5,2,2,50.00,14,15,48.28,3,2,60.00,21,32,39.62,1,0,100.00,21.43,87.5,1.089,0,3,0,0,-,20,23,24,45.45,8473575,Semyon Varlamov
52,2021-02-09 WPG at CGY,CGY,60.0,55,40,57.89,43,30,58.9,29,27,51.79,3,2,60.0,2.26,1.01,69.06,28,13,68.29,3,1,75.0,13,1,92.86,1,1,50.00,15,12,55.56,2,0,100.00,22,25,46.81,0,1,0.00,10.34,92.59,1.029,0,3,0,0,-,17,17,20,45.95,8473575,Semyon Varlamov
53,2021-02-11 CGY at VAN,CGY,60.0,36,52,40.91,28,42,40.0,26,34,43.33,3,1,75.0,2.04,3.23,38.68,19,29,39.58,2,1,66.67,10,16,38.46,2,1,66.67,9,13,40.91,0,0,-,15,19,44.12,1,0,100.00,11.54,97.06,1.086,0,3,0,0,-,18,14,24,42.86,8473575,Semyon Varlamov
54,2021-02-13 CGY at VAN,CGY,58.683333333333,37,77,32.46,26,58,30.95,17,45,27.42,1,2,33.33,2.12,3.99,34.76,22,38,36.67,1,2,33.33,9,14,39.13,0,1,0.00,13,24,35.14,1,1,50.00,12,30,28.57,0,0,-,5.88,95.56,1.014,0,4,0,0,-,17,19,25,40.48,8473575,Semyon Varlamov
55,2021-02-15 CGY at VAN,CGY,60.383333333333,52,62,45.61,36,49,42.35,27,33,45.0,4,3,57.14,2.33,2.61,47.25,26,27,49.06,3,2,60.0,10,9,52.63,2,2,50.00,16,18,47.06,1,0,100.00,22,32,40.74,1,1,50.00,14.81,90.91,1.057,0,4,0,0,-,19,17,23,45.24,8473575,Semyon Varlamov
56,2021-02-17 VAN at CGY,CGY,47.783333333333,44,44,50.0,38,36,51.35,24,29,45.28,1,5,16.67,1.91,2.25,45.93,20,25,44.44,1,4,20.0,11,14,44.0,1,2,33.33,9,11,45.0,0,2,0.00,22,14,61.11,0,1,0.00,4.17,82.76,0.869,0,3,0,0,-,16,16,6,72.73,8473575,Semyon Varlamov
57,2021-02-20 CGY at EDM,CGY,28.283333333333,31,28,52.54,27,22,55.1,25,14,64.1,1,5,16.67,2.39,1.5,61.45,19,16,54.29,1,5,16.67,12,9,57.14,1,3,25.00,7,7,50.0,0,2,0.00,10,10,50.0,0,0,-,4.0,64.29,0.683,0,2,0,0,-,18,11,9,66.67,8473575,Semyon Varlamov
58,2021-03-06 CGY at EDM,CGY,58.5,50,59,45.87,42,41,50.6,35,33,51.47,2,3,40.0,2.97,2.24,57.01,23,25,47.92,1,3,25.0,10,6,62.5,0,1,0.00,13,19,40.63,1,2,33.33,23,30,43.4,1,0,100.00,5.71,90.91,0.966,0,3,0,0,-,13,15,22,37.14,8473575,Semyon Varlamov
59,2021-03-07 OTT at CGY,CGY,65.0,71,41,63.39,49,30,62.03,34,22,60.71,3,3,50.0,3.69,1.96,65.32,39,22,63.93,3,2,60.0,14,9,60.87,1,2,33.33,25,13,65.79,2,0,100.00,28,12,70.0,0,1,0.00,8.82,86.36,0.952,0,4,0,0,-,31,18,14,68.89,8473575,Semyon Varlamov
60,2021-03-11 MTL at CGY,CGY,60.0,54,35,60.67,44,25,63.77,29,18,61.7,2,1,66.67,3.2,1.58,66.92,30,22,57.69,2,1,66.67,9,7,56.25,1,1,50.00,21,15,58.33,1,0,100.00,22,9,70.97,0,0,-,6.9,94.44,1.013,0,3,0,0,-,29,13,13,69.05,8473575,Semyon Varlamov
61,2021-03-13 MTL at CGY,CGY,59.6,58,49,54.21,44,41,51.76,32,25,56.14,3,1,75.0,3.23,1.7,65.57,30,21,58.82,3,1,75.0,11,7,61.11,1,0,100.00,19,14,57.58,2,1,66.67,20,24,45.45,0,0,-,9.38,96.0,1.054,2,3,0,0,100.00,19,21,24,44.19,8473575,Semyon Varlamov
62,2021-03-15 EDM at CGY,CGY,59.983333333333,48,52,48.0,39,45,46.43,27,31,46.55,4,3,57.14,2.75,2.87,48.91,24,26,48.0,4,3,57.14,12,10,54.55,3,2,60.00,12,16,42.86,1,1,50.00,22,23,48.89,0,0,-,14.81,90.32,1.051,1,3,0,0,100.00,21,17,9,70.0,8473575,Semyon Varlamov
63,2021-03-17 EDM at CGY,CGY,59.6,54,42,56.25,41,37,52.56,33,30,52.38,3,7,30.0,2.45,2.57,48.81,32,23,58.18,3,7,30.0,10,9,52.63,1,3,25.00,22,14,61.11,2,4,33.33,19,17,52.78,0,0,-,9.09,76.67,0.858,3,3,0,0,100.00,22,21,13,62.86,8473575,Semyon Varlamov
64,2021-03-19 CGY at TOR,CGY,60.0,36,70,33.96,29,41,41.43,18,27,40.0,4,3,57.14,1.28,3.04,29.62,12,36,25.0,1,3,25.0,4,14,22.22,0,1,0.00,8,22,26.67,1,2,33.33,19,30,38.78,3,0,100.00,22.22,88.89,1.111,0,3,0,0,-,16,18,17,48.48,8473575,Semyon Varlamov
65,2021-03-22 CGY at OTT,CGY,58.05,65,40,61.9,49,30,62.03,34,23,59.65,1,2,33.33,2.29,1.75,56.66,23,20,53.49,1,2,33.33,8,8,50.0,0,1,0.00,15,12,55.56,1,1,50.00,38,18,67.86,0,0,-,2.94,91.3,0.942,0,3,1,0,0.00,27,10,11,71.05,8473575,Semyon Varlamov
66,2021-03-24 CGY at OTT,CGY,58.65,64,51,55.65,45,42,51.72,28,30,48.28,1,2,33.33,1.81,2.36,43.44,22,22,50.0,0,2,0.0,3,7,30.0,0,2,0.00,19,15,55.88,0,0,-,39,27,59.09,1,0,100.00,3.57,93.33,0.969,0,4,0,0,-,15,13,8,65.22,8473575,Semyon Varlamov
67,2021-03-26 WPG at CGY,CGY,56.2,54,47,53.47,32,38,45.71,22,29,43.14,1,3,25.0,1.54,2.92,34.59,20,26,43.48,1,3,25.0,7,14,33.33,1,3,25.00,13,12,52.0,0,0,-,30,19,61.22,0,0,-,4.55,89.66,0.942,0,4,0,0,-,21,19,18,53.85,8473575,Semyon Varlamov
68,2021-03-29 WPG at CGY,CGY,40.0,42,35,54.55,34,27,55.74,25,23,52.08,1,4,20.0,2.59,1.32,66.29,24,11,68.57,1,4,20.0,12,4,75.0,1,3,25.00,12,7,63.16,0,1,0.00,17,21,44.74,0,0,-,4.0,82.61,0.866,0,2,0,0,-,19,12,9,67.86,8473575,Semyon Varlamov
69,2021-04-02 CGY at EDM,CGY,58.066666666667,50,47,51.55,38,34,52.78,24,25,48.98,2,3,40.0,2.06,1.89,52.11,24,20,54.55,1,3,25.0,8,6,57.14,1,1,50.00,16,14,53.33,0,2,0.00,24,25,48.98,1,0,100.00,8.33,88.0,0.963,0,3,0,0,-,13,11,19,40.63,8473575,Semyon Varlamov
70,2021-04-05 TOR at CGY,CGY,59.15,52,53,49.52,41,44,48.24,27,30,47.37,3,5,37.5,2.95,3.31,47.17,32,31,50.79,3,5,37.5,12,16,42.86,2,4,33.33,20,15,57.14,1,1,50.00,18,20,47.37,0,0,-,11.11,83.33,0.944,0,3,0,0,-,16,25,23,41.03,8473575,Semyon Varlamov
71,2021-04-10 EDM at CGY,CGY,59.883333333333,65,41,61.32,50,29,63.29,32,17,65.31,5,0,100.0,3.15,1.52,67.48,40,19,67.8,3,0,100.0,12,3,80.0,0,0,-,28,16,63.64,3,0,100.00,25,18,58.14,2,0,100.00,15.63,100.0,1.156,2,3,0,0,100.00,25,12,22,53.19,8473575,Semyon Varlamov
72,2021-04-13 CGY at TOR,CGY,60.333333333333,52,48,52.0,41,38,51.9,28,26,51.85,3,2,60.0,2.34,2.49,48.49,25,32,43.86,3,2,60.0,9,11,45.0,2,1,66.67,16,21,43.24,1,1,50.00,26,13,66.67,0,0,-,10.71,92.31,1.03,1,4,0,0,100.00,14,17,19,42.42,8473575,Semyon Varlamov
73,2021-04-14 CGY at MTL,CGY,60.0,66,60,52.38,44,34,56.41,34,27,55.74,4,1,80.0,3.37,1.17,74.21,29,23,55.77,1,1,50.0,14,4,77.78,1,1,50.00,15,19,44.12,0,0,-,30,30,50.0,2,0,100.00,11.76,96.3,1.081,0,3,0,0,-,23,15,22,51.11,8473575,Semyon Varlamov
74,2021-04-16 CGY at MTL,CGY,58.95,61,54,53.04,41,32,56.16,27,20,57.45,1,2,33.33,2.35,1.9,55.35,24,22,52.17,1,2,33.33,11,9,55.0,1,2,33.33,13,13,50.0,0,0,-,32,26,55.17,0,0,-,3.7,90.0,0.937,0,3,0,0,-,17,8,20,45.95,8473575,Semyon Varlamov
75,2021-04-19 OTT at CGY,CGY,59.4,51,35,59.3,39,23,62.9,28,19,59.57,2,3,40.0,2.96,1.85,61.46,26,20,56.52,2,3,40.0,10,6,62.5,1,1,50.00,16,14,53.33,1,2,33.33,20,10,66.67,0,0,-,7.14,84.21,0.914,0,4,0,0,-,14,14,21,40.0,8473575,Semyon Varlamov
76,2021-04-23 MTL at CGY,CGY,60.0,55,37,59.78,49,29,62.82,31,20,60.78,4,2,66.67,4.12,1.3,76.06,31,14,68.89,4,1,80.0,15,5,75.0,2,0,100.00,16,9,64.0,2,1,66.67,22,23,48.89,0,1,0.00,12.9,90.0,1.029,0,3,0,0,-,16,21,20,44.44,8473575,Semyon Varlamov
77,2021-04-24 MTL at CGY,CGY,60.0,46,60,43.4,42,45,48.28,34,32,51.52,5,2,71.43,2.6,2.69,49.21,17,26,39.53,4,2,66.67,7,9,43.75,2,1,66.67,10,17,37.04,2,1,66.67,25,33,43.1,0,0,-,14.71,93.75,1.085,0,3,0,0,-,21,18,23,47.73,8473575,Semyon Varlamov
78,2021-04-26 MTL at CGY,CGY,57.3,43,42,50.59,33,33,50.0,21,24,46.67,1,2,33.33,1.43,1.47,49.41,16,15,51.61,1,1,50.0,5,3,62.5,0,1,0.00,11,12,47.83,1,0,100.00,25,24,51.02,0,1,0.00,4.76,91.67,0.964,0,3,0,1,-,18,10,17,51.43,8473575,Semyon Varlamov
79,2021-04-29 CGY at EDM,CGY,59.766666666667,60,56,51.72,41,41,50.0,30,31,49.18,3,1,75.0,2.5,2.53,49.72,24,26,48.0,3,0,100.0,11,12,47.83,2,0,100.00,13,14,48.15,1,0,100.00,31,25,55.36,0,1,0.00,10.0,96.77,1.068,1,3,0,0,100.00,20,13,25,44.44,8473575,Semyon Varlamov
80,2021-05-01 CGY at EDM,CGY,58.766666666667,59,38,60.82,42,31,57.53,29,27,51.79,1,2,33.33,2.32,2.05,53.09,27,21,56.25,1,1,50.0,9,12,42.86,1,1,50.00,18,9,66.67,0,0,-,24,17,58.54,0,1,0.00,3.45,92.59,0.96,1,5,0,0,100.00,23,14,15,60.53,8473575,Semyon Varlamov
81,2021-05-05 WPG at CGY,CGY,59.883333333333,60,39,60.61,47,26,64.38,32,19,62.75,0,4,0.0,2.75,1.53,64.25,30,21,58.82,0,4,0.0,6,10,37.5,0,3,0.00,24,11,68.57,0,1,0.00,26,15,63.41,0,0,-,0.0,78.95,0.789,1,3,0,0,100.00,19,10,19,50.0,8473575,Semyon Varlamov
82,2021-05-09 OTT at CGY,CGY,60.0,59,37,61.46,50,31,61.73,36,20,64.29,6,1,85.71,3.13,1.53,67.15,35,19,64.81,5,1,83.33,16,6,72.73,2,1,66.67,19,13,59.38,3,0,100.00,23,15,60.53,1,0,100.00,16.67,95.0,1.117,0,3,0,0,-,22,15,24,47.83,8473575,Semyon Varlamov
83,2021-05-13 VAN at CGY,CGY,60.0,56,45,55.45,44,37,54.32,28,25,52.83,4,1,80.0,2.16,2.04,51.37,24,19,55.81,3,1,75.0,6,5,54.55,1,0,100.00,18,14,56.25,2,1,66.67,29,23,55.77,1,0,100.00,14.29,96.0,1.103,0,3,0,0,-,21,15,21,50.0,8473575,Semyon Varlamov
84,2021-05-16 CGY at VAN,CGY,63.4,76,54,58.46,57,40,58.76,36,35,50.7,6,5,54.55,3.69,2.62,58.54,33,32,50.77,4,3,57.14,15,7,68.18,3,2,60.00,18,25,41.86,1,1,50.00,38,18,67.86,2,2,50.00,16.67,85.71,1.024,0,4,0,0,-,25,23,21,54.35,8473575,Semyon Varlamov
85,2021-05-19 VAN at CGY,CGY,40.0,52,43,54.74,44,34,56.41,28,21,57.14,6,2,75.0,3.93,2.05,65.74,35,22,61.4,6,2,75.0,21,7,75.0,5,1,83.33,14,15,48.28,1,1,50.00,17,19,47.22,0,0,-,21.43,90.48,1.119,0,2,0,0,-,21,17,22,48.84,8473575,Semyon Varlamov
0,2021-01-15 STL at COL,STL,19.75,15,19,44.12,13,18,41.94,9,14,39.13,0,4,0.0,0.7,1.01,40.97,7,7,50.0,0,3,0.0,3,4,42.86,0,1,0.00,4,3,57.14,0,2,0.00,8,11,42.11,0,1,0.00,0.0,71.43,0.714,1,1,0,0,100.00,10,6,6,62.5,8473575,Semyon Varlamov
1,2021-01-24 L.A at STL,STL,57.1,45,64,41.28,33,50,39.76,28,34,45.16,3,5,37.5,2.32,3.03,43.4,18,28,39.13,2,5,28.57,4,13,23.53,1,3,25.00,14,15,48.28,1,2,33.33,22,31,41.51,1,0,100.00,10.71,85.29,0.96,1,4,0,0,100.00,18,18,22,45.0,8473575,Semyon Varlamov
2,2021-01-31 STL at ANA,STL,59.55,52,56,48.15,30,38,44.12,22,26,45.83,4,1,80.0,1.93,1.78,52.01,25,30,45.45,3,1,75.0,9,6,60.0,2,0,100.00,16,24,40.0,1,1,50.00,25,20,55.56,1,0,100.00,18.18,96.15,1.143,2,3,0,0,100.00,15,18,25,37.5,8473575,Semyon Varlamov
3,2021-02-06 ARI at STL,STL,58.75,46,36,56.1,38,26,59.38,24,18,57.14,1,2,33.33,2.9,1.39,67.67,20,16,55.56,1,2,33.33,8,3,72.73,1,2,33.33,12,13,48.0,0,0,-,23,20,53.49,0,0,-,4.17,88.89,0.931,1,4,0,0,100.00,17,16,17,50.0,8473575,Semyon Varlamov
4,2021-02-13 STL at ARI,STL,61.816666666667,68,58,53.97,48,52,48.0,35,36,49.3,5,4,55.56,3.1,2.56,54.82,30,26,53.57,4,4,50.0,13,15,46.43,2,2,50.00,17,11,60.71,2,2,50.00,31,26,54.39,1,0,100.00,14.29,88.89,1.032,0,4,0,0,-,20,25,15,57.14,8473575,Semyon Varlamov
5,2021-02-27 STL at S.J,STL,29.433333333333,20,39,33.9,18,30,37.5,15,21,41.67,4,2,66.67,1.18,1.89,38.46,12,23,34.29,4,2,66.67,6,11,35.29,4,1,80.00,6,12,33.33,0,1,0.00,7,16,30.43,0,0,-,26.67,90.48,1.171,0,2,0,0,-,3,14,12,20.0,8473575,Semyon Varlamov
6,2021-03-01 STL at ANA,STL,59.4,58,57,50.43,47,46,50.54,34,33,50.75,5,4,55.56,3.38,3.27,50.86,29,28,50.88,4,4,50.0,10,15,40.0,4,3,57.14,19,13,59.38,0,1,0.00,23,27,46.0,0,0,-,14.71,87.88,1.026,1,3,0,0,100.00,24,21,21,53.33,8473575,Semyon Varlamov
7,2021-03-05 STL at L.A,STL,59.483333333333,39,43,47.56,27,34,44.26,18,30,37.5,1,2,33.33,1.42,2.42,36.94,19,20,48.72,1,2,33.33,10,11,47.62,0,2,0.00,9,9,50.0,1,0,100.00,15,20,42.86,0,0,-,5.56,93.33,0.989,1,5,0,0,100.00,14,14,16,46.67,8473575,Semyon Varlamov
8,2021-03-08 STL at S.J,STL,60.283333333333,55,43,56.12,37,28,56.92,26,20,56.52,2,3,40.0,2.47,1.86,57.05,21,22,48.84,1,2,33.33,12,11,52.17,1,2,33.33,9,11,45.0,0,0,-,33,18,64.71,1,1,50.00,7.69,85.0,0.927,1,4,0,0,100.00,27,16,20,57.45,8473575,Semyon Varlamov
9,2021-03-13 VGK at STL,STL,55.95,45,56,44.55,34,39,46.58,31,25,55.36,1,4,20.0,2.24,1.8,55.41,20,20,50.0,1,4,20.0,9,6,60.0,1,1,50.00,11,14,44.0,0,3,0.00,18,31,36.73,0,0,-,3.23,84.0,0.872,1,4,0,0,100.00,11,19,21,34.38,8473575,Semyon Varlamov
10,2021-03-20 STL at S.J,STL,60.0,41,59,41.0,32,44,42.11,21,31,40.38,5,2,71.43,2.57,3.01,46.06,17,33,34.0,3,2,60.0,8,16,33.33,2,2,50.00,9,17,34.62,1,0,100.00,17,20,45.95,1,0,100.00,23.81,93.55,1.174,0,3,0,0,-,10,21,23,30.3,8473575,Semyon Varlamov
11,2021-04-03 STL at COL,STL,59.7,44,60,42.31,37,46,44.58,28,34,45.16,1,2,33.33,2.04,3.88,34.48,21,24,46.67,1,0,100.0,8,14,36.36,1,0,100.00,13,10,56.52,0,0,-,21,33,38.89,0,2,0.00,3.57,94.12,0.977,0,3,0,0,-,16,14,25,39.02,8473575,Semyon Varlamov
12,2021-04-05 VGK at STL,STL,29.116666666667,30,35,46.15,18,23,43.9,13,19,40.63,1,5,16.67,1.04,1.69,37.95,17,15,53.13,1,3,25.0,5,9,35.71,1,3,25.00,12,6,66.67,0,0,-,12,16,42.86,0,2,0.00,7.69,73.68,0.814,0,2,0,0,-,10,11,5,66.67,8473575,Semyon Varlamov
13,2021-04-10 MIN at STL,STL,64.316666666667,64,50,56.14,42,33,56.0,29,30,49.15,2,2,50.0,2.07,2.4,46.37,26,18,59.09,0,1,0.0,4,11,26.67,0,0,-,22,7,75.86,0,1,0.00,29,24,54.72,2,1,66.67,6.9,93.33,1.002,0,5,0,0,-,20,15,18,52.63,8473575,Semyon Varlamov
14,2021-04-29 STL at MIN,STL,63.716666666667,43,59,42.16,34,40,45.95,21,30,41.18,5,4,55.56,1.9,1.66,53.4,22,19,53.66,5,3,62.5,8,7,53.33,3,0,100.00,14,12,53.85,2,3,40.00,19,33,36.54,0,1,0.00,23.81,86.67,1.105,0,4,0,0,-,24,16,21,53.33,8473575,Semyon Varlamov
15,2021-05-08 STL at VGK,STL,58.95,49,62,44.14,34,45,43.04,21,28,42.86,1,3,25.0,2.19,3.63,37.55,29,31,48.33,1,3,25.0,7,15,31.82,1,2,33.33,22,16,57.89,0,1,0.00,18,23,43.9,0,0,-,4.76,89.29,0.94,0,5,0,0,-,18,27,16,52.94,8473575,Semyon Varlamov
16,2021-05-12 MIN at STL,STL,60.0,40,55,42.11,35,50,41.18,27,31,46.55,4,0,100.0,2.49,3.64,40.66,22,27,44.9,4,0,100.0,9,11,45.0,3,0,100.00,13,16,44.83,1,0,100.00,15,25,37.5,0,0,-,14.81,100.0,1.148,0,3,0,0,-,11,12,20,35.48,8473575,Semyon Varlamov
0,2019-10-02 WSH at STL,STL,62.85,36,58,38.3,30,46,39.47,22,34,39.29,2,3,40.0,1.61,2.76,36.76,13,26,33.33,1,2,33.33,6,8,42.86,1,0,100.00,7,18,28.0,0,2,0.00,19,29,39.58,1,1,50.00,9.09,91.18,1.003,0,4,0,0,-,21,17,23,47.73,8473575,Semyon Varlamov
1,2019-10-05 DAL at STL,STL,60.0,54,52,50.94,44,40,52.38,30,30,50.0,3,2,60.0,2.04,2.69,43.1,16,24,40.0,2,1,66.67,4,11,26.67,0,0,-,12,13,48.0,2,1,66.67,32,23,58.18,1,1,50.00,10.0,93.33,1.033,0,3,0,0,-,23,19,21,52.27,8473575,Semyon Varlamov
2,2019-10-07 STL at TOR,STL,59.633333333333,50,77,39.37,41,59,41.0,29,34,46.03,3,2,60.0,2.29,3.45,39.86,19,33,36.54,1,2,33.33,5,18,21.74,1,2,33.33,14,15,48.28,0,0,-,28,41,40.58,2,0,100.00,10.34,94.12,1.045,1,3,0,0,100.00,21,13,22,48.84,8473575,Semyon Varlamov
3,2019-10-12 STL at MTL,STL,59.633333333333,41,71,36.61,35,51,40.7,29,37,43.94,3,5,37.5,1.32,3.51,27.42,15,37,28.85,2,5,28.57,4,14,22.22,2,3,40.00,11,23,32.35,0,2,0.00,23,30,43.4,1,0,100.00,10.34,86.49,0.968,1,4,0,0,100.00,22,22,25,46.81,8473575,Semyon Varlamov
4,2019-10-14 STL at NYI,STL,61.216666666667,48,58,45.28,30,36,45.45,23,32,41.82,2,3,40.0,1.53,2.71,36.04,20,28,41.67,1,1,50.00,7,15,31.82,1,0,100.00,13,13,50.0,0,1,0.00,23,25,47.92,1,2,33.33,8.7,90.63,0.993,0,4,0,0,-,21,17,19,52.5,8473575,Semyon Varlamov
5,2019-10-17 VAN at STL,STL,65.0,56,53,51.38,45,42,51.72,37,32,53.62,3,3,50.0,4.18,3.18,56.81,37,30,55.22,3,3,50.00,19,16,54.29,3,3,50.00,18,14,56.25,0,0,-,16,18,47.06,0,0,-,8.11,90.63,0.987,0,4,0,0,-,26,14,18,59.09,8473575,Semyon Varlamov
6,2019-10-21 COL at STL,STL,59.766666666667,45,39,53.57,34,25,57.63,24,18,57.14,2,1,66.67,1.91,2.17,46.86,25,17,59.52,1,0,100.00,9,11,45.0,0,0,-,16,6,72.73,1,0,100.00,16,18,47.06,1,1,50.00,8.33,94.44,1.028,0,4,0,0,-,26,16,17,60.47,8473575,Semyon Varlamov
7,2019-10-24 L.A at STL,STL,59.683333333333,67,42,61.47,49,38,56.32,35,33,51.47,5,2,71.43,4.3,2.16,66.58,32,23,58.18,5,2,71.43,11,10,52.38,1,1,50.00,21,13,61.76,4,1,80.00,31,15,67.39,0,0,-,14.29,93.94,1.082,1,3,0,0,100.00,19,18,9,67.86,8473575,Semyon Varlamov
8,2019-10-26 STL at BOS,STL,58.233333333333,41,42,49.4,31,34,47.69,25,23,52.08,0,2,0.0,1.24,1.5,45.23,19,14,57.58,0,1,0.00,5,5,50.0,0,0,-,14,9,60.87,0,1,0.00,18,27,40.0,0,1,0.00,0.0,91.3,0.913,0,4,0,0,-,15,14,23,39.47,8473575,Semyon Varlamov
9,2019-10-27 STL at DET,STL,61.466666666667,37,61,37.76,30,45,40.0,20,33,37.74,5,4,55.56,1.67,2.48,40.22,20,25,44.44,4,1,80.00,8,11,42.11,2,1,66.67,12,14,46.15,2,0,100.00,13,30,30.23,1,3,25.00,25.0,87.88,1.129,0,4,0,0,-,10,18,17,37.04,8473575,Semyon Varlamov
