,Unnamed: 0,Game,Team,TOI,CF,CA,CF%,FF,FA,FF%,SF,SA,SF%,GF,GA,GF%,xGF,xGA,xGF%,SCF,SCA,SCF%,SCGF,SCGA,SCGF%,HDCF,HDCA,HDCF%,HDGF,HDGA,HDGF%,MDCF,MDCA,MDCF%,MDGF,MDGA,MDGF%,LDCF,LDCA,LDCF%,LDGF,LDGA,LDGF%,On-Ice SH%,On-Ice SV%,PDO,Off. Zone Starts,Neu. Zone Starts,Def. Zone Starts,On The Fly Starts,Off. Zone Start %,Off. Zone Faceoffs,Neu. Zone Faceoffs,Def. Zone Faceoffs,Off. Zone Faceoff %,id,fullName,Team+day,day,TOI_MovingAverage,SA_MovingAverage,FA_MovingAverage,GA_MovingAverage,xGA_MovingAverage,HDCA_MovingAverage,HDGA_MovingAverage,fwkSV%_GoalKeeper,GSAx_GoalKeeper,GSAx/60_GoalKeeper,HDCSV%__GoalKeeper
9244,20,2021-02-12 BOS at NYR,NYR,58.866666666667,52,59,46.85,34,47,41.98,19,29,39.58,0,1,0.00,2.16,2.73,44.16,26,23,53.06,0,1,0.00,12,11,52.17,0,1,0.00,14,12,53.85,0,0,-,21,32,39.62,0,0,-,0.0,96.55,0.966,0,3,0,0,-,19,17,19,50.0,8473575,Semyon Varlamov,NYR + 2021-02-12,2021-02-12,2169.2499999999977,1120.0,1541.0,93.0,94.86999999999999,396.0,53.0,0.9396495781959766,2.6240405670162525,0.07257920203802021,0.8661616161616161
9245,21,2021-02-16 N.J at NYR,NYR,57.366666666667,60,65,48.0,45,49,47.87,36,36,50.0,2,4,33.33,2.91,3.12,48.27,34,42,44.74,2,3,40.00,12,16,42.86,1,1,50.00,22,26,45.83,1,2,33.33,22,20,52.38,0,1,0.00,5.56,88.89,0.944,0,4,0,0,-,26,22,19,57.78,8473575,Semyon Varlamov,NYR + 2021-02-16,2021-02-16,2166.383333333332,1121.0,1551.0,91.0,95.48,399.0,53.0,0.9413281753707285,2.644407345575962,0.07323931932693867,0.8671679197994987
9246,22,2021-02-20 NYR at WSH,NYR,60.0,47,54,46.53,34,42,44.74,24,27,47.06,4,1,80.00,3.19,1.93,62.32,27,24,52.94,2,0,100.00,13,5,72.22,2,0,100.00,14,19,42.42,0,0,-,17,24,41.46,1,1,50.00,16.67,96.3,1.13,0,3,0,0,-,16,17,23,41.03,8473575,Semyon Varlamov,NYR + 2021-02-20,2021-02-20,2163.7499999999986,1134.0,1568.0,95.0,97.08,411.0,54.0,0.9394132653061225,2.6919930675909898,0.07464798800945556,0.8686131386861314
9247,23,2021-02-24 NYR at PHI,NYR,58.133333333333,49,71,40.83,40,53,43.01,27,39,40.91,3,4,42.86,3.5,3.41,50.69,28,36,43.75,3,3,50.00,18,14,56.25,3,2,60.00,10,22,31.25,0,1,0.00,19,27,41.3,0,1,0.00,11.11,89.74,1.009,0,3,1,0,0.00,16,17,22,42.11,8473575,Semyon Varlamov,NYR + 2021-02-24,2021-02-24,2183.7499999999986,1141.0,1584.0,92.0,97.28999999999999,410.0,51.0,0.9419191919191919,2.673108185460791,0.07344544527883118,0.875609756097561
9248,24,2021-02-28 BOS at NYR,NYR,13.316666666667,15,5,75.0,11,2,84.62,9,2,81.82,0,1,0.00,0.85,0.12,87.69,9,2,81.82,0,1,0.00,3,1,75.00,0,1,0.00,6,1,85.71,0,0,-,4,3,57.14,0,0,-,0.0,50.0,0.5,0,1,0,0,-,9,3,1,90.0,8473575,Semyon Varlamov,NYR + 2021-02-28,2021-02-28,2184.199999999999,1156.0,1598.0,93.0,97.65,411.0,52.0,0.94180225281602,2.6824466623935552,0.07368684174691577,0.8734793187347932
9249,25,2021-03-02 BUF at NYR,NYR,59.9,39,61,39.0,30,44,40.54,19,24,44.19,3,2,60.00,1.83,2.12,46.4,20,26,43.48,2,1,66.67,7,12,36.84,2,1,66.67,13,14,48.15,0,0,-,17,29,36.96,1,1,50.00,15.79,91.67,1.075,1,3,0,0,100.00,13,14,17,43.33,8473575,Semyon Varlamov,NYR + 2021-03-02,2021-03-02,2135.2499999999986,1120.0,1551.0,89.0,94.58,399.0,49.0,0.9426176660219213,2.65767474534598,0.07468000689416177,0.8771929824561403
9250,26,2021-03-04 NYR at N.J,NYR,54.133333333333,30,65,31.58,26,52,33.33,17,33,34.0,4,1,80.00,1.48,3.4,30.31,12,32,27.27,4,1,80.00,3,15,16.67,1,0,100.00,9,17,34.62,3,1,75.00,17,31,35.42,0,0,-,23.53,96.97,1.205,0,3,0,0,-,16,11,24,40.0,8473575,Semyon Varlamov,NYR + 2021-03-04,2021-03-04,2134.5499999999984,1112.0,1547.0,88.0,93.53,396.0,47.0,0.9431157078215902,2.629031880255794,0.07389937589437949,0.8813131313131313
9251,27,2021-03-25 NYR at PHI,NYR,60.0,38,67,36.19,30,49,37.97,22,44,33.33,8,3,72.73,2.28,2.92,43.83,20,30,40.0,5,3,62.50,10,10,50.00,3,0,100.00,10,20,33.33,2,3,40.00,17,26,39.53,3,0,100.00,36.36,93.18,1.295,0,3,0,0,-,12,23,25,32.43,8473575,Semyon Varlamov,NYR + 2021-03-25,2021-03-25,2123.699999999999,1123.0,1566.0,87.0,94.74,404.0,45.0,0.9444444444444444,2.6766492442435386,0.07562224167943325,0.8886138613861386
9252,28,2021-03-27 NYR at PHI,NYR,58.55,51,59,46.36,40,47,45.98,25,37,40.32,1,2,33.33,2.15,2.51,46.23,24,24,50.0,1,1,50.00,6,8,42.86,1,0,100.00,18,16,52.94,0,1,0.00,23,32,41.82,0,1,0.00,4.0,94.59,0.986,0,3,0,0,-,20,9,23,46.51,8473575,Semyon Varlamov,NYR + 2021-03-27,2021-03-27,2123.699999999999,1134.0,1564.0,88.0,94.44,399.0,43.0,0.9437340153452686,2.668173470829214,0.07538277922953003,0.8922305764411027
9253,29,2021-03-30 WSH at NYR,NYR,59.75,45,54,45.45,34,41,45.33,27,32,45.76,5,2,71.43,2.61,2.47,51.45,21,27,43.75,4,2,66.67,11,12,47.83,4,1,80.00,10,15,40.0,0,1,0.00,17,22,43.59,0,0,-,18.52,93.75,1.123,1,3,0,0,100.00,12,21,19,38.71,8473575,Semyon Varlamov,NYR + 2021-03-30,2021-03-30,2136.8333333333317,1138.0,1566.0,88.0,94.72,398.0,43.0,0.9438058748403576,2.659636533811717,0.07467975603870361,0.8919597989949749
9254,30,2021-04-01 NYR at BUF,NYR,64.433333333333,81,36,69.23,68,29,70.1,47,23,67.14,3,2,60.00,5.03,2.07,70.81,42,21,66.67,2,2,50.00,25,8,75.76,1,1,50.00,17,13,56.67,1,1,50.00,38,14,73.08,1,0,100.00,6.38,91.3,0.977,1,4,0,0,100.00,20,10,15,57.14,8473575,Semyon Varlamov,NYR + 2021-04-01,2021-04-01,2190.716666666665,1167.0,1603.0,90.0,96.96,409.0,44.0,0.9438552713661884,2.6555693342361346,0.07273152319446523,0.8924205378973105
9255,31,2021-04-03 NYR at BUF,NYR,65.0,51,60,45.95,44,43,50.57,30,29,50.85,2,2,50.00,2.64,2.55,50.9,26,28,48.15,2,2,50.00,12,15,44.44,0,0,-,14,13,51.85,2,2,50.00,23,28,45.1,0,0,-,6.67,93.1,0.998,0,4,0,0,-,21,16,20,51.22,8473575,Semyon Varlamov,NYR + 2021-04-03,2021-04-03,2195.183333333331,1163.0,1590.0,89.0,97.09,415.0,45.0,0.9440251572327044,2.6537191274836602,0.07253296124804448,0.891566265060241
9256,32,2021-04-06 PIT at NYR,NYR,59.883333333333,41,70,36.94,33,55,37.5,24,45,34.78,8,4,66.67,2.85,3.75,43.22,27,36,42.86,6,3,66.67,14,17,45.16,4,2,66.67,13,19,40.63,2,1,66.67,12,30,28.57,2,1,66.67,33.33,91.11,1.244,1,3,0,0,100.00,16,20,25,39.02,8473575,Semyon Varlamov,NYR + 2021-04-06,2021-04-06,2242.949999999998,1186.0,1627.0,88.0,99.29,428.0,43.0,0.9459127228027043,2.656055641008496,0.07105077619229581,0.8995327102803738
9257,33,2021-04-08 PIT at NYR,NYR,58.916666666667,40,55,42.11,31,41,43.06,23,31,42.59,2,4,33.33,1.71,2.89,37.24,18,27,40.0,2,3,40.00,8,13,38.10,2,3,40.00,10,14,41.67,0,0,-,20,24,45.45,0,1,0.00,8.7,87.1,0.958,0,4,0,0,-,21,13,22,48.84,8473575,Semyon Varlamov,NYR + 2021-04-08,2021-04-08,2277.966666666664,1217.0,1666.0,88.0,102.26,441.0,44.0,0.9471788715486195,2.693454689123344,0.07094365502014992,0.9002267573696145
9258,34,2021-04-11 NYR at NYI,NYR,61.216666666667,59,49,54.63,46,39,54.12,26,32,44.83,2,3,40.00,1.95,2.63,42.6,29,29,50.0,1,3,25.00,10,12,45.45,0,1,0.00,19,17,52.78,1,2,33.33,29,18,61.7,1,0,100.00,7.69,90.63,0.983,0,4,0,0,-,26,12,14,65.0,8473575,Semyon Varlamov,NYR + 2021-04-11,2021-04-11,2277.2499999999977,1222.0,1668.0,92.0,103.60000000000001,449.0,47.0,0.9448441247002398,2.7296080799209603,0.07191853542441884,0.8953229398663697
9259,35,2021-04-13 NYR at N.J,NYR,60.0,45,56,44.55,37,41,47.44,20,27,42.55,3,0,100.00,2.78,2.56,52.1,18,21,46.15,2,0,100.00,5,6,45.45,1,0,100.00,13,15,46.43,1,0,100.00,25,34,42.37,0,0,-,15.0,100.0,1.15,0,3,0,0,-,7,13,17,29.17,8473575,Semyon Varlamov,NYR + 2021-04-13,2021-04-13,2279.249999999998,1236.0,1674.0,93.0,104.18,454.0,46.0,0.9444444444444444,2.7424810793024044,0.07219430284442004,0.8986784140969163
9260,36,2021-04-15 N.J at NYR,NYR,60.0,44,53,45.36,37,33,52.86,33,16,67.35,4,0,100.00,1.85,2.55,41.97,16,24,40.0,3,0,100.00,8,10,44.44,2,0,100.00,8,14,36.36,1,0,100.00,27,26,50.94,1,0,100.00,12.12,100.0,1.121,0,3,0,0,-,12,20,13,48.0,8473575,Semyon Varlamov,NYR + 2021-04-15,2021-04-15,2279.249999999998,1231.0,1673.0,92.0,104.62,450.0,46.0,0.945008965929468,2.75406383678842,0.07249921255119242,0.8977777777777778
9261,37,2021-04-17 N.J at NYR,NYR,60.0,52,66,44.07,39,49,44.32,30,33,47.62,6,3,66.67,3.42,2.59,56.88,20,33,37.74,4,3,57.14,7,9,43.75,2,1,66.67,13,24,35.14,2,2,50.00,24,28,46.15,1,0,100.00,20.0,90.91,1.109,0,3,0,0,-,12,21,14,46.15,8473575,Semyon Varlamov,NYR + 2021-04-17,2021-04-17,2281.5666666666652,1219.0,1672.0,89.0,104.92,454.0,45.0,0.9467703349282297,2.7591567197978013,0.07255952920706599,0.9008810572687225
9262,38,2021-04-18 NYR at N.J,NYR,2.3166666666667,1,4,20.0,1,2,33.33,1,2,33.33,0,0,-,0.16,0.1,62.44,1,1,50.0,0,0,-,0,0,-,0,0,-,1,1,50.0,0,0,-,0,3,0.0,0,0,-,0.0,100.0,1.0,0,0,1,0,0.00,0,2,1,0.0,8473575,Semyon Varlamov,NYR + 2021-04-18,2021-04-18,2281.5666666666652,1225.0,1681.0,91.0,105.44,451.0,45.0,0.9458655562165378,2.772831533887535,0.07291914563089057,0.9002217294900222
9263,39,2021-04-20 NYR at NYI,NYR,59.966666666667,62,53,53.91,38,37,50.67,26,28,48.15,1,6,14.29,2.79,3.13,47.11,32,32,50.0,1,6,14.29,11,16,40.74,1,5,16.67,21,16,56.76,0,1,0.00,25,20,55.56,0,0,-,3.85,78.57,0.824,1,3,0,0,100.00,14,16,13,51.85,8473575,Semyon Varlamov,NYR + 2021-04-20,2021-04-20,2223.883333333332,1202.0,1642.0,88.0,103.6,448.0,45.0,0.9464068209500609,2.7951106547855495,0.07541161749513228,0.8995535714285714
9264,40,2021-04-22 PHI at NYR,NYR,58.266666666667,55,58,48.67,46,46,50.0,32,36,47.06,1,3,25.00,2.93,3.69,44.24,28,32,46.67,0,3,0.00,13,17,43.33,0,2,0.00,15,15,50.0,0,1,0.00,26,22,54.17,1,0,100.00,3.13,91.67,0.948,1,4,0,0,100.00,26,12,27,49.06,8473575,Semyon Varlamov,NYR + 2021-04-22,2021-04-22,2225.3333333333317,1196.0,1630.0,91.0,102.66999999999999,444.0,49.0,0.9441717791411043,2.768214499700421,0.07463729927292932,0.8896396396396397
9265,41,2021-04-25 BUF at NYR,NYR,59.933333333333,47,59,44.34,44,48,47.83,29,34,46.03,6,3,66.67,3.43,2.27,60.2,25,26,49.02,2,2,50.00,9,6,60.00,2,1,66.67,16,20,44.44,0,1,0.00,19,31,38.0,3,1,75.00,20.69,91.18,1.119,1,3,0,0,100.00,10,16,22,31.25,8473575,Semyon Varlamov,NYR + 2021-04-25,2021-04-25,2224.1666666666656,1200.0,1633.0,91.0,103.48,448.0,48.0,0.9442743417023882,2.7915174222555277,0.07530507845724918,0.8928571428571429
9266,42,2021-04-27 BUF at NYR,NYR,59.533333333333,66,62,51.56,59,46,56.19,41,37,52.56,3,1,75.00,4.7,3.71,55.9,35,32,52.24,1,1,50.00,17,18,48.57,1,1,50.00,18,14,56.25,0,0,-,28,27,50.91,2,0,100.00,7.32,97.3,1.046,2,3,0,0,100.00,23,12,19,54.76,8473575,Semyon Varlamov,NYR + 2021-04-27,2021-04-27,2224.0999999999985,1185.0,1622.0,91.0,102.77,445.0,47.0,0.9438964241676943,2.7724472820466723,0.07479287663450405,0.8943820224719101
9267,43,2021-04-29 NYI at NYR,NYR,58.616666666667,55,52,51.4,38,41,48.1,24,26,48.0,0,3,0.00,2.08,2.17,48.89,25,29,46.3,0,3,0.00,9,9,50.00,0,0,-,16,20,44.44,0,3,0.00,25,22,53.19,0,0,-,0.0,88.46,0.885,0,4,0,0,-,21,16,12,63.64,8473575,Semyon Varlamov,NYR + 2021-04-29,2021-04-29,2223.7833333333315,1191.0,1627.0,90.0,104.36999999999999,454.0,47.0,0.9446834665027658,2.816011751744402,0.07597894209028049,0.8964757709251101
9268,44,2021-05-03 WSH at NYR,NYR,57.833333333333,45,58,43.69,38,50,43.18,25,39,39.06,3,5,37.50,2.48,3.88,38.96,23,32,41.82,3,5,37.50,11,19,36.67,2,4,33.33,12,13,48.0,1,1,50.00,17,26,39.53,0,0,-,12.0,87.18,0.992,0,4,0,0,-,20,18,17,54.05,8473575,Semyon Varlamov,NYR + 2021-05-03,2021-05-03,2222.9166666666656,1192.0,1635.0,91.0,105.24,454.0,46.0,0.94434250764526,2.8405923149015946,0.07667203249218929,0.8986784140969163
9269,45,2021-05-06 NYR at BOS,NYR,59.916666666667,27,59,31.4,22,48,31.43,15,34,30.61,0,4,0.00,0.72,2.31,23.91,11,26,29.73,0,2,0.00,1,11,8.33,0,1,0.00,10,15,40.0,0,1,0.00,13,30,30.23,0,2,0.00,0.0,88.24,0.882,1,3,0,0,100.00,14,11,22,38.89,8473575,Semyon Varlamov,NYR + 2021-05-06,2021-05-06,2220.7499999999986,1201.0,1640.0,93.0,104.92,452.0,48.0,0.9432926829268292,2.834718000675449,0.07658812565148128,0.8938053097345132
9270,46,2021-05-08 NYR at BOS,NYR,11.166666666667,8,14,36.36,7,13,35.0,5,9,35.71,2,2,50.00,0.47,0.48,49.22,6,5,54.55,2,2,50.00,2,2,50.00,0,0,-,4,3,57.14,2,2,50.00,2,9,18.18,0,0,-,40.0,77.78,1.178,0,1,0,0,-,3,7,2,60.0,8473575,Semyon Varlamov,NYR + 2021-05-08,2021-05-08,2220.6666666666656,1192.0,1624.0,96.0,103.36,447.0,49.0,0.9408866995073891,2.792674872410689,0.07545504008314685,0.8903803131991052
9271,0,2021-01-16 NYI at NYR,NYI,59.883333333333,38,65,36.89,32,45,41.56,23,32,41.82,0,5,0.0,1.52,2.86,34.77,19,29,39.58,0,4,0.0,4,12,25.0,0,3,0.00,15,17,46.88,0,1,0.00,14,31,31.11,0,1,0.00,0.0,84.38,0.844,1,3,0,0,100.00,19,15,22,46.34,8473575,Semyon Varlamov,NYI + 2021-01-16,2021-01-16,2177.8999999999996,1158.0,1577.0,97.0,100.73,438.0,49.0,0.9384908053265695,2.775058542632812,0.07645140390190952,0.8881278538812786
9272,1,2021-01-24 NYI at N.J,NYI,57.833333333333,43,46,48.31,37,37,50.0,25,24,51.02,0,2,0.0,2.39,2.73,46.76,21,24,46.67,0,2,0.0,9,10,47.37,0,2,0.00,12,14,46.15,0,0,-,21,19,52.5,0,0,-,0.0,91.67,0.917,0,3,0,0,-,25,16,17,59.52,8473575,Semyon Varlamov,NYI + 2021-01-24,2021-01-24,2177.7833333333324,1150.0,1572.0,99.0,99.82,433.0,50.0,0.9370229007633588,2.7501358414902013,0.07576885540622139,0.8845265588914549
9273,2,2021-01-31 NYI at PHI,NYI,63.3,56,57,49.56,48,46,51.06,36,29,55.38,3,4,42.86,2.06,3.04,40.47,19,28,40.43,2,4,33.33,4,7,36.36,1,2,33.33,15,21,41.67,1,2,33.33,34,24,58.62,1,0,100.00,8.33,86.21,0.945,1,4,0,0,100.00,23,19,11,67.65,8473575,Semyon Varlamov,NYI + 2021-01-31,2021-01-31,2175.6166666666654,1145.0,1570.0,99.0,99.69,433.0,51.0,0.9369426751592357,2.7492894734826154,0.07582097110043452,0.8822170900692841
9274,3,2021-02-16 NYI at BUF,NYI,60.0,44,53,45.36,33,34,49.25,24,20,54.55,3,0,100.0,2.29,2.29,49.99,22,26,45.83,2,0,100.0,6,14,30.0,0,0,-,16,12,57.14,2,0,100.00,21,22,48.84,1,0,100.00,12.5,100.0,1.125,0,3,0,0,-,11,19,18,37.93,8473575,Semyon Varlamov,NYI + 2021-02-16,2021-02-16,2179.1333333333328,1128.0,1557.0,101.0,98.47,423.0,52.0,0.9351316634553629,2.711261357726314,0.0746515502173244,0.8770685579196218
9275,4,2021-02-28 PIT at NYI,NYI,60.0,51,41,55.43,40,31,56.34,30,20,60.0,2,0,100.0,3.91,1.81,68.37,30,19,61.22,2,0,100.0,17,9,65.38,1,0,100.00,13,10,56.52,1,0,100.00,16,19,45.71,0,0,-,6.67,100.0,1.067,0,3,0,0,-,22,14,18,55.0,8473575,Semyon Varlamov,NYI + 2021-02-28,2021-02-28,2200.033333333333,1125.0,1563.0,96.0,98.58,425.0,49.0,0.9385796545105566,2.688504719625461,0.07332174505425419,0.8847058823529412
9276,5,2021-03-04 BUF at NYI,NYI,59.966666666667,62,39,61.39,54,29,65.06,45,18,71.43,5,2,71.43,4.15,1.55,72.8,39,16,70.91,4,2,66.67,18,5,78.26,4,2,66.67,21,11,65.63,0,0,-,18,18,50.0,1,0,100.00,11.11,88.89,1.0,1,3,0,0,100.00,20,18,10,66.67,8473575,Semyon Varlamov,NYI + 2021-03-04,2021-03-04,2200.033333333333,1112.0,1553.0,94.0,97.52,420.0,47.0,0.9394719896973599,2.6595960667262624,0.07253333919345575,0.888095238095238
9277,6,2021-03-07 BUF at NYI,NYI,60.0,47,46,50.54,35,37,48.61,30,26,53.57,5,2,71.43,2.62,2.35,52.7,28,21,57.14,4,1,80.0,15,9,62.5,3,1,75.00,13,12,52.0,1,0,100.00,18,24,42.86,0,1,0.00,16.67,92.31,1.09,0,3,0,0,-,17,17,19,47.22,8473575,Semyon Varlamov,NYI + 2021-03-07,2021-03-07,2200.083333333333,1097.0,1537.0,92.0,95.61,407.0,47.0,0.9401431359791802,2.6074466876254694,0.07110948884854128,0.8845208845208845
9278,7,2021-03-11 N.J at NYI,NYI,59.8,64,44,59.26,51,27,65.38,34,22,60.71,5,3,62.5,4.66,1.6,74.4,32,16,66.67,4,2,66.67,20,5,80.0,2,2,50.00,12,11,52.17,2,0,100.00,31,25,55.36,1,1,50.00,14.71,86.36,1.011,1,3,0,0,100.00,16,13,14,53.33,8473575,Semyon Varlamov,NYI + 2021-03-11,2021-03-11,2242.35,1115.0,1564.0,94.0,97.5,414.0,48.0,0.9398976982097187,2.608870158539033,0.06980721542682543,0.8840579710144928
9279,8,2021-03-14 NYI at N.J,NYI,64.333333333333,56,49,53.33,49,39,55.68,34,31,52.31,2,2,50.0,3.8,1.8,67.82,28,16,63.64,1,2,33.33,21,5,80.77,1,2,33.33,7,11,38.89,0,0,-,24,32,42.86,1,0,100.00,5.88,93.55,0.994,1,4,0,0,100.00,25,14,19,56.82,8473575,Semyon Varlamov,NYI + 2021-03-14,2021-03-14,2237.2666666666664,1108.0,1553.0,94.0,96.36,406.0,47.0,0.9394719896973599,2.58422479811675,0.06930487554173471,0.8842364532019704
9280,9,2021-03-20 PHI at NYI,NYI,60.0,51,42,54.84,37,31,54.41,28,24,53.85,6,1,85.71,3.34,1.81,64.84,32,18,64.0,6,1,85.71,15,8,65.22,6,1,85.71,17,10,62.96,0,0,-,15,22,40.54,0,0,-,21.43,95.83,1.173,0,3,0,0,-,9,18,16,36.0,8473575,Semyon Varlamov,NYI + 2021-03-20,2021-03-20,2242.95,1120.0,1560.0,93.0,96.35,404.0,49.0,0.9403846153846154,2.577409215542032,0.06894694617914886,0.8787128712871287
9281,10,2021-03-22 NYI at PHI,NYI,63.683333333333,44,63,41.12,30,46,39.47,20,37,35.09,2,1,66.67,2.08,2.21,48.51,24,25,48.98,1,1,50.0,8,6,57.14,1,1,50.00,16,19,45.71,0,0,-,19,34,35.85,1,0,100.00,10.0,97.3,1.073,0,4,0,0,-,16,11,21,43.24,8473575,Semyon Varlamov,NYI + 2021-03-22,2021-03-22,2240.1666666666665,1119.0,1564.0,92.0,97.04,408.0,48.0,0.9411764705882353,2.5990923294397743,0.0696133649727192,0.8823529411764706
9282,11,2021-03-27 NYI at PIT,NYI,26.3,18,15,54.55,17,11,60.71,12,9,57.14,0,4,0.0,0.61,0.79,43.35,6,8,42.86,0,4,0.0,2,2,50.0,0,2,0.00,4,6,40.0,0,2,0.00,12,4,75.0,0,0,-,0.0,55.56,0.556,0,2,0,0,-,6,6,8,42.86,8473575,Semyon Varlamov,NYI + 2021-03-27,2021-03-27,2244.6499999999996,1130.0,1570.0,92.0,96.83999999999999,404.0,48.0,0.9414012738853503,2.5885550085759474,0.0691926583273815,0.8811881188118812
9283,12,2021-04-03 PHI at NYI,NYI,65.0,36,57,38.71,30,43,41.1,24,32,42.86,2,2,50.0,2.68,2.74,49.41,24,31,43.64,2,2,50.0,18,14,56.25,2,1,66.67,6,17,26.09,0,1,0.00,11,24,31.43,0,0,-,8.33,93.75,1.021,0,4,0,0,-,20,21,19,51.28,8473575,Semyon Varlamov,NYI + 2021-04-03,2021-04-03,2210.95,1106.0,1540.0,94.0,95.23,396.0,49.0,0.938961038961039,2.5843189579140193,0.07013235825090625,0.8762626262626263
9284,13,2021-04-08 PHI at NYI,NYI,65.0,42,56,42.86,32,37,46.38,23,27,46.0,2,2,50.0,2.56,3.09,45.24,29,35,45.31,2,2,50.0,13,13,50.0,2,1,66.67,16,22,42.11,0,1,0.00,11,18,37.93,0,0,-,8.7,92.59,1.013,0,4,0,0,-,16,20,23,41.03,8473575,Semyon Varlamov,NYI + 2021-04-08,2021-04-08,2217.116666666667,1108.0,1543.0,94.0,95.64,398.0,48.0,0.9390797148412184,2.588226450269494,0.07004303803716672,0.8793969849246231
9285,14,2021-04-11 NYR at NYI,NYI,61.216666666667,49,59,45.37,39,46,45.88,32,26,55.17,3,2,60.0,2.63,1.95,57.4,29,29,50.0,3,1,75.0,12,10,54.55,1,0,100.00,17,19,47.22,2,1,66.67,18,29,38.3,0,1,0.00,9.38,92.31,1.017,0,4,0,0,-,14,12,26,35.0,8473575,Semyon Varlamov,NYI + 2021-04-11,2021-04-11,2223.2499999999995,1106.0,1533.0,95.0,96.0,400.0,48.0,0.9380300065231572,2.5908017541886883,0.0699193096823665,0.88
9286,15,2021-04-16 NYI at BOS,NYI,59.4,42,45,48.28,33,34,49.25,25,27,48.08,0,2,0.0,2.14,2.23,48.94,25,22,53.19,0,2,0.0,8,10,44.44,0,2,0.00,17,12,58.62,0,0,-,15,23,39.47,0,0,-,0.0,92.59,0.926,0,4,0,0,-,27,13,15,64.29,8473575,Semyon Varlamov,NYI + 2021-04-16,2021-04-16,2227.1,1096.0,1530.0,93.0,94.83,394.0,47.0,0.9392156862745098,2.554802209150914,0.0688285809119729,0.8807106598984772
9287,16,2021-04-18 NYI at PHI,NYI,61.816666666667,53,58,47.75,42,42,50.0,28,30,48.28,1,0,100.0,2.47,2.27,52.11,20,24,45.45,1,0,100.0,6,10,37.5,0,0,-,14,14,50.0,1,0,100.00,30,33,47.62,0,0,-,3.57,100.0,1.036,1,4,0,0,100.00,20,11,16,55.56,8473575,Semyon Varlamov,NYI + 2021-04-18,2021-04-18,2226.4999999999995,1096.0,1522.0,94.0,95.13,399.0,49.0,0.938239159001314,2.5635751178980466,0.0690835423641962,0.8771929824561403
9288,17,2021-04-24 WSH at NYI,NYI,59.866666666667,45,55,45.0,33,43,43.42,23,30,43.4,3,6,33.33,3.04,2.17,58.33,25,28,47.17,2,5,28.57,13,11,54.17,2,3,40.00,12,17,41.38,0,2,0.00,20,23,46.51,1,1,50.00,13.04,80.0,0.93,1,3,0,0,100.00,13,21,19,40.63,8473575,Semyon Varlamov,NYI + 2021-04-24,2021-04-24,2230.1833333333334,1087.0,1511.0,90.0,93.99000000000001,395.0,47.0,0.9404367968232958,2.528671036013482,0.06803039906770396,0.8810126582278481
9289,18,2021-04-27 NYI at WSH,NYI,58.183333333333,44,65,40.37,32,50,39.02,17,33,34.0,0,1,0.0,2.18,3.7,37.05,24,40,37.5,0,1,0.0,11,20,35.48,0,1,0.00,13,20,39.39,0,0,-,15,21,41.67,0,0,-,0.0,96.97,0.97,2,3,0,0,100.00,19,11,17,52.78,8473575,Semyon Varlamov,NYI + 2021-04-27,2021-04-27,2276.733333333334,1115.0,1552.0,95.0,96.04,405.0,49.0,0.9387886597938144,2.530994700008784,0.06670068899908949,0.8790123456790123
9290,19,2021-05-04 NYI at BUF,NYI,65.0,75,51,59.52,61,40,60.4,48,31,60.76,3,3,50.0,3.08,1.64,65.23,34,24,58.62,2,2,50.0,12,8,60.0,0,1,0.00,22,16,57.89,2,1,66.67,39,23,62.9,1,1,50.00,6.25,90.32,0.966,0,4,0,0,-,27,14,12,69.23,8473575,Semyon Varlamov,NYI + 2021-05-04,2021-05-04,2275.016666666667,1124.0,1558.0,94.0,97.61999999999999,413.0,49.0,0.9396662387676509,2.5745745452414264,0.06790036968864063,0.8813559322033898
9291,20,2021-05-08 N.J at NYI,NYI,60.0,55,47,53.92,33,34,49.25,27,24,52.94,5,1,83.33,2.46,2.08,54.18,32,26,55.17,5,1,83.33,12,7,63.16,5,1,83.33,20,19,51.28,0,0,-,22,19,53.66,0,0,-,18.52,95.83,1.144,0,3,0,0,-,22,18,15,59.46,8473575,Semyon Varlamov,NYI + 2021-05-08,2021-05-08,2285.8833333333337,1122.0,1546.0,96.0,95.86,406.0,50.0,0.9379042690815006,2.51613891055974,0.06604376191563482,0.8768472906403941
9292,21,2021-05-10 NYI at BOS,NYI,21.2,9,17,34.62,7,14,33.33,5,11,31.25,0,1,0.0,0.38,0.79,32.61,3,9,25.0,0,1,0.0,2,3,40.0,0,1,0.00,1,6,14.29,0,0,-,6,8,42.86,0,0,-,0.0,90.91,0.909,0,2,0,0,-,5,5,8,38.46,8473575,Semyon Varlamov,NYI + 2021-05-10,2021-05-10,2285.8833333333337,1102.0,1531.0,94.0,95.02000000000001,403.0,51.0,0.9386022207707381,2.494090541220389,0.06546503502215335,0.8734491315136477
